Generated points:
Time elapsed: 1.7316ms
(524.9259818869065, -234.69928295037772, 818.1497174250234)
(-231.4014443922755, 531.9862373273368, 814.5207270705093)
(-189.51491903124725, -553.7064525874044, 810.8595808323735)
(517.7834155647437, 283.5184292946772, 807.1664232464003)
(-578.4475841146399, 140.99754968722158, 803.4414001121277)
(334.8723817505376, -498.3622527049049, 799.6846584870906)
(89.52293706054483, 598.7776290743218, 795.8963466810159)
(-473.7526033839798, -384.9326018216832, 792.076614249967)
(614.3611497000509, -35.507215344603594, 788.2256119904399)
(-433.16830791356045, 444.03885379661057, 784.3434919334101)
(20.596735630218706, -624.9033155481794, 780.4304073383297)
(409.36010673597735, 479.05427524255396, 776.4865126870786)
(-630.1538293612161, -78.30336720706974, 772.5119636778644)
(522.0764997378386, -369.9097817142956, 768.5069172190766)
(-137.09895023947968, 629.9104344959416, 764.4715314230915)
(-325.93462782860956, -561.7378266256513, 760.405965600031)
(624.0219614283376, 196.44643132163114, 756.3103802514719)
(-597.5634828105557, 277.73315334179557, 752.1849370641115)
(255.79060893889132, -612.3908754474027, 748.0297989033825)
(225.65348225337175, 629.1064526845175, 743.8451298070252)
(-594.9752926851572, -314.56357773104355, 739.6310949786097)
(655.9526381609243, -170.09065437479165, 735.3878607810158)
(-372.19038574088063, 571.7904370526421, 731.1155947298641)
(-111.48339151461646, -677.7257455456349, 726.8144654869028)
(542.9095164005117, 428.0948467837824, 722.4846428533498)
(-694.0918442904012, 50.31035828221849, 718.1262977631889)
(481.70544793324314, -508.4640022398138, 713.7396022764214)
(290.2752567511492, 787.4419424225691, -543.7604827787926)
(-742.295359620766, -384.15041898046644, -549.0228179981319)
(803.8296962493986, -215.9856837068087, -554.2634787366942)
(-446.04233118850686, 698.5884637301297, -559.4822581021668)
(-141.1055777919523, -813.1585941673815, -564.6789500660769)
(649.7165826378499, 503.1257520153619, -569.8533494719238)
(-815.4581191087381, 66.31000001722742, -575.0052520432786)
(554.970444027424, -596.19780365536, -580.1344543918494)
(-7.736569130329236, 810.822671936191, -585.2407540255101)
(-538.5858443295388, -601.2012334520155, -590.3239493562946)
(799.4098410023655, 80.38650087364417, -595.383839708355)
(-641.5009265246991, 477.4642544605482, -600.4202253258842)
(151.01505573387374, -781.4380638296825, -605.4329073810013)
(413.4403843225036, 675.6126193707099, -610.4216879816024)
(-757.1837098392922, -219.02612846806755, -615.3863701791715)
(703.3413833366349, -347.139182208526, -620.326757976556)
(-283.85764470845646, 726.9776188018712, -625.2426563357052)
(-279.1968857351307, -724.5553142312497, -630.1338711853692)
(691.2011350365981, 344.9865576360161, -635.0002094287607)
(-739.1859405625676, 210.25467197710682, -639.8414789511786)
(401.9333975077567, -650.2816822917887, -644.6574886275912)
(140.95233146516406, 747.2279924993778, -649.4480483301835)
(-604.6879286530814, -454.26633181138595, -654.212968935861)
(748.7385398767844, -71.92203034760877, -658.952062333717)
(-501.6046991831129, 554.9245947017067, -663.6651414324585)
(-3.7822236422556696, -743.83551402306, -668.3520201677932)
(501.5269614358646, 543.6219859536272, -673.0125135097734)
(-732.6956344594844, -62.86821953970194, -677.6464374701025)
(580.0482201882342, -445.0551371613015, -682.2536091093963)
(-127.45562056649892, 715.5517675381852, -686.8338465444082)
(-386.08814460394433, -610.6717643343405, -691.3869689552064)
(665.577660414287, 493.94937071155823, 559.482258102167)
(-828.0482377718074, 84.42814733074887, 554.2634787366941)
(556.8314955371773, -623.3078139211964, 549.0228179981317)
(9.172894271072147, 839.1903213090974, 543.7604827787925)
(-574.98575502272, -615.9823420576728, 538.4766808266601)
(843.318279139971, 67.39660903100112, 533.1716207371886)
(-670.8109753752054, 520.9527337826498, 527.8455119450663)
(144.61126367569778, -840.2873510221912, 522.4985647159489)
(461.60830590039507, 720.7588438323156, 517.1309901381572)
(-830.0179049430343, -221.7867879472212, 511.7430001143449)
(765.3055728840352, -397.4071501310775, 506.3348073531324)
(-298.2301630249905, 812.496967706239, 500.90662536070994)
(-328.8553074467448, -803.9744365583351, 495.45866843240753)
(787.7791092146635, 373.2462275700937, 489.99115164423654)
(-836.3374486674617, 256.5058753903468, 484.5042908443979)
(446.1443557472354, -755.9866664818384, 478.99830264476105)
(180.9541968769582, 862.0200194582666, 473.4734044123121)
(-717.3093000738448, -516.2451519904437, 467.9298142605733)
(880.7051275108292, -102.83258809069133, 462.3677510409917)
(-582.8870952331056, 672.0028824677767, 456.7874343342995)
(-22.80465511759053, -892.1369613380546, 451.18908444184507)
(620.3877246236017, 645.4330654536243, 445.57292237689626)
(-896.1239902865087, -58.44074656841441, 439.93916985591505)
(703.2766861861072, -562.8461538565791, 434.2880492898047)
(-140.19585169914842, 892.5414299195934, 428.6197837751284)
(-499.81946276964044, -755.8484181533756, 422.9345970853032)
(881.3330730310863, 221.74056244183535, 417.2327136617652)
(-802.6213413424064, 431.8042555181022, 411.51435860510867)
(302.349199080568, -862.5124637265824, 405.7797576662)
(359.3482239388544, 843.1165656735732, 400.02913723726476)
(-836.1633985599403, -381.2973578486542, 394.26272434295095)
(876.9082138663996, -283.0453920316971, 388.480746631366)
(-457.86880819144, 802.4397454504755, 382.68343236508986)
(-203.53087287339412, -903.6279241470518, 376.87101041216266)
(761.5645779723856, 531.3623609847291, 371.04371023705096)
(-922.9688250466953, 121.47518719147078, 365.2017618915877)
(601.0986391966551, -713.8286295220296, 359.34539600589073)
(37.57819750963059, 934.688939640968, 353.4748437792571)
(-659.5880787635126, -666.426683137327, 347.59033697103695)
(938.6139821471846, 47.43728409679181, 341.69210789148326)
(-726.7303237884512, 599.2616845633465, 335.78038939258073)
(132.83215302479763, -934.6395157551871, 329.8554148588529)
(533.3272952623838, 781.4342597531512, 323.9174181981494)
(-922.7324468717778, -217.85786939954042, 317.9666338324109)
(830.0097760604605, -462.31776355622026, 312.00329668841493)
(-301.7634487191465, 902.9318375346357, 306.02764218850075)
(-386.8163043632813, -871.9800464124506, 300.0399062412762)
(875.3490245391582, 383.80251741699806, 294.04032523230387)
(-906.9249644050434, 307.451338825344, 288.02913601476905)
(463.24036395318643, -840.167040744639, 282.00657590012946)
(224.89087291532906, 934.4854537775979, 275.9728826487457)
(-797.6393410226891, -539.3609158091992, 269.92829446049626)
(954.367212786652, -139.83646398493275, 263.87304996537273)
(-611.4735732562788, 748.0878422962394, 257.8073882140599)
(-53.01683292251839, -966.343853310935, 251.73154866849706)
(691.9002940360431, 678.9198319449177, 245.64577119242628)
(-970.259401228547, -34.81881666353986, 239.5502960419217)
(741.0796282526419, -629.5270023462931, 233.44536385590547)
(-122.90770766495812, 966.0301308909382, 227.33121564664643)
(-561.4769373203414, -797.3773438852342, 221.2080927902471)
(953.6457130999278, 210.4805600446011, 215.0762370171133)
(-847.2874094316612, 488.3132596196175, 208.93589040241176)
(530.0066794899562, 58.007730998127876, -846.0071056678422)
(-434.77210399848053, 317.6953782774172, -842.6404121604323)
(107.8645700099581, -532.954685848987, -839.2404526523817)
(282.44485521019993, 470.7982141511362, -835.8073613682701)
(-531.0606804269689, -158.69013065010256, -832.3412738406633)
(503.8602723816895, -243.19790921500447, -828.8423269047618)
(-210.00173879310313, 524.177056300255, -825.3106586929995)
(-200.21557008379853, -533.5227880797502, -821.7464086295903)
(512.2052835785674, 261.29827276802564, -818.1497174250235)
(-559.3744827057868, 153.80563471525417, -814.5207270705093)
(312.06522378552785, -495.09800673809644, -810.8595808323735)
(104.32030363133877, 581.0332515733315, -807.1664232464002)
(-472.86061532783754, -361.77998156012325, -803.4414001121276)
(598.150884521162, -52.15329641486905, -799.6846584870904)
(-409.91729001784336, 445.55226481776486, -795.8963466810158)
(2.2635284941262723, -610.4174912279834, -792.0766142499671)
(413.2863301407949, 455.95481565726465, -788.22561199044)
(-617.565579667947, -58.464018602020936, -784.3434919334101)
(499.3787694163737, -376.23028049044245, -780.4304073383297)
(-115.95200041863978, 619.3737395256397, -776.4865126870786)
(-334.60497010721804, -539.6895218124191, -772.5119636778643)
(615.6698862519504, 174.20593947664932, -768.5069172190765)
(-576.4071506791973, 288.68334605501997, -764.4715314230914)
(232.68394149049314, -606.3340258078329, -760.4059656000308)
(238.78858028644026, 609.0768610353377, -756.310380251472)
(-591.3005049670954, -290.82904476602164, -752.1849370641115)
(637.2742174793955, -185.29163955394554, -748.0297989033825)
(-348.0747504158458, 570.5597172823516, -743.845129807025)
(-128.60831287790398, -660.6101310148387, -739.6310949786096)
(544.1592404054327, 403.85073393186235, -735.3878607810158)
(-678.735544349392, 69.19572226324271, -731.115594729864)
(-178.96705803658205, -794.6161381228059, -580.1344543918493)
(670.9650653933555, 468.1611273315368, -575.0052520432788)
(-814.7216813880646, 107.21819795088285, -569.8533494719236)
(531.6094099825091, -631.291627198018, -564.6789500660772)
(33.28565409725701, 828.1736944024594, -559.4822581021667)
(-585.503764505473, -591.5888250200621, -554.2634787366941)
(834.7414467850783, 42.19789493025666, -549.0228179981314)
(-647.5014125606237, 533.9161526870781, -543.7604827787924)
(118.57595519749148, -834.2557204208463, -538.4766808266604)
(476.9025766642715, 698.7789029524706, -533.1716207371885)
(-826.6112170603425, -195.17431016778335, -527.8455119450666)
(744.8886030073685, -414.8930211265366, -522.4985647159485)
(-271.30735217034953, 811.7683534710151, -517.1309901381574)
(-348.370171894677, -785.3389874239296, -511.74300011434457)
(789.7544209124716, 346.2845903471203, -506.33480735313253)
(-819.6849363517706, 277.8653590999419, -500.90662536070954)
(419.4172706080583, -760.6640920872186, -495.4586684324074)
(203.9539787744407, 847.532563299151, -489.9911516442368)
(-724.6592653032618, -490.0250415677795, -484.50429084439776)
(868.5435814334409, -127.25043502562005, -478.99830264476117)
(-557.4425995511928, 681.9682423103176, -473.4734044123118)
(-48.40265013442951, -882.4391607278255, -467.92981426057344)
(632.8842430636614, 621.0262455637703, -462.36775104099144)
(-889.0032333239573, -31.91380538008166, -456.78743433429946)
(680.1602876163554, -577.7632674635579, -451.18908444184456)
(-113.0019064986085, 888.0852098600631, -445.57292237689614)
(-517.0213208389077, -734.2632229823848, -439.93916985591534)
(879.6020753033494, 194.14963138285216, -434.28804928980435)
(-782.7936368328602, 451.13102652172586, -428.6197837751285)
(274.63662011537815, -863.5398389651133, -422.934597085303)
(380.6176552282851, 825.2557562228583, -417.23271366176533)
(762.5069757820881, 627.0017419264489, 159.5366023984868)
(-984.8436201466403, 51.13297807054081, 165.73612282811982)
(692.0113631033695, -701.113869362837, 171.92910027940928)
(-38.17565216728974, 983.2688152055359, 178.11529026421036)
(-634.1242725357065, -750.9473771245005, 184.29444856233314)
(973.4755249869016, 126.75953186568178, 190.4663312311902)
(-803.3241129777483, 562.1447673362899, 196.63069461542)
(213.85204561578757, -955.5860062955785, 202.7872953565129)
(485.82432371596576, 848.7169847408946, 208.93589040241173)
(-929.7948896866934, -298.70332335457505, 215.0762370171139)
(886.7662009585852, -405.84810523344754, 221.2080927902473)
(-380.58714302440643, 896.3670815894222, 227.3312156466462)
(-322.93095049626965, -917.1798424004746, 233.44536385590567)
(855.6350026126312, 458.80758272974333, 239.5502960419217)
(-939.736280021109, 237.81059502756744, 245.64577119242668)
(532.7053581426345, -807.9951910816596, 251.73154866849706)
(151.2407006534515, 954.2859115842053, 257.80738821406027)
(-753.9043071016989, -601.6637842146387, 263.87304996537296)
(960.752202259599, -63.983761244384205, 269.92829446049603)
(-665.1143041654243, 693.8745783187946, 275.9728826487459)
(23.19604532094664, -959.1320214811687, 282.00657590012923)
(628.4687339967799, 722.541533197276, 288.0291360147695)
(-949.4952753947052, -109.53998877311338, 294.0403252323038)
(773.4877693895805, -558.2944789870818, 300.03990624127664)
(-194.30183183900868, 931.9838412550683, 306.0276421885007)
(-483.9985635966795, -817.5569296947532, 312.00329668841533)
(906.8098170795278, 276.7547206778574, 317.96663383241105)
(-854.4178748412288, 406.2605092051697, 323.9174181981491)
(356.197853427128, -874.2531066585925, 329.85541485885307)
(325.7860527120709, 883.8070931813429, 335.7803893925805)
(-834.6583665960475, -431.96286238042813, 341.69210789148366)
(-522.4133531812513, 767.7309773035371, -371.0437102370511)
(-131.60592799171044, -916.8686499321243, -376.8710104121628)
(713.6116452647261, 586.7808878413172, -382.6834323650899)
(-920.2167837548723, 47.78891495498725, -388.48074663136606)
(645.5618215270722, -654.0694449218087, -394.262724342951)
(-35.545370925414886, 915.8128716975888, -400.0291372372649)
(-589.6801579448928, -698.298001998034, -405.7797576662001)
(903.7749545787225, 117.67227429625794, -411.5143586051088)
(-744.590589286224, 521.0582664125317, -417.2327136617655)
(197.88505316095566, -884.2894505329, -422.9345970853031)
(448.8508431437277, 784.1033105182804, -428.61978377512827)
(-857.6088146208161, -275.5013817183767, -434.2880492898046)
(816.5650853318856, -373.731171088817, -439.9391698559151)
(-349.86956858756736, 824.0485761293819, -445.5729223768963)
(-296.39215661350516, -841.7719997591539, -451.1890844418451)
(783.9837867876139, 420.3744305835464, -456.78743433429963)
(-859.5886131207171, 217.5396032691462, -462.367751040992)
(486.44276599971784, -737.8449188905546, -467.9298142605732)
(137.88541369876717, 869.9485892875135, -473.47340441231205)
(-686.1132576747709, -547.5483756768449, -478.99830264476094)
(872.8546505345057, -58.14078769377815, -484.50429084439793)
(-603.2165849975088, 629.3158371551585, -489.9911516442366)
(20.990515908401875, -868.3778590665959, -495.4586684324076)
(568.01997298381, 653.028225240852, -500.90662536071005)
(-856.6562380745817, -98.81878683009428, -506.33480735313276)
(696.6230384473866, -502.8274496666826, -511.74300011434514)
(-174.67477549680987, 837.8927508004042, -517.1309901381571)
(-434.36842264548574, -733.7024759929915, -522.4985647159488)
(812.3526624952196, 247.91584712635589, -527.8455119450664)
(-764.0318673953385, 363.29509829458414, -533.1716207371886)
(317.93181815369604, -780.360316271521, -538.4766808266602)
(692.6897497797336, 189.43677068920465, -695.9127965923143)
(-635.3404939830501, 325.21789090251156, -700.4111507838063)
(248.30383411003837, -664.4447139898352, -704.8818539423614)
(263.04308386330274, 653.9623567522093, -709.324729572274)
(-631.1969611239537, -303.5888278744488, -713.7396022764216)
(666.505311808295, -200.16315792938286, -718.1262977631891)
(-354.86763654475124, 593.3674252722421, -722.4846428533498)
(-137.1722727128688, -672.9966570182755, -726.8144654869028)
(551.4127830208399, 401.76352480533757, -731.1155947298641)
(-673.5217570842229, 74.6534456679813, -735.3878607810159)
(443.9501167177877, -505.82026176005, -739.6310949786097)
(13.172878588727613, 668.2221921876409, -743.8451298070252)
(-457.1022042348036, -481.15381619212883, -748.0297989033826)
(657.2933526076943, 46.72546491577895, -752.1849370641116)
(-513.155649337713, 405.79044872527993, -756.3103802514719)
(104.52497691829937, -640.9815104042499, -760.405965600031)
(352.430585706587, 539.7925156040469, -764.4715314230915)
(-619.5804045209622, -159.74116726777748, -768.5069172190766)
(560.9578409777109, -297.5761526402865, -772.5119636778644)
(-211.92602407308962, 593.4273805071953, -776.4865126870787)
(-241.78282868675873, -576.6016328922058, -780.4304073383298)
(562.89913043604, 260.67193100917956, -784.3434919334103)
(-586.7299428499538, 185.60269062054664, -788.2256119904399)
(305.61510493973174, -528.4070824572525, -792.076614249967)
(129.57859006010725, 591.4037490055731, -795.8963466810159)
(-490.3924927387502, -346.4385227509498, -799.6846584870905)
(590.737277031009, -74.23871033263515, -803.4414001121277)
(-382.8743120066987, 449.321295276565, -807.1664232464003)
(-20.09135887594471, -584.895783427155, -810.8595808323736)
(405.6787671747453, 414.7055859716714, -814.5207270705095)
(-574.09283098812, -32.37995190545838, -818.1497174250236)
(-410.987734717937, -609.8232429938178, 677.6464374701027)
(710.5559885967226, 172.16329436478918, 682.2536091093965)
(-637.0204998970174, 349.94878189810356, 686.8338465444081)
(233.0165838232609, -683.8766927029093, 691.3869689552066)
(287.3492481287141, 658.1305259133078, 695.9127965923142)
(-651.9778725296204, -290.4291197339788, 700.4111507838065)
(673.0954237473874, -223.79482235544347, 704.8818539423613)
(-343.95342463986645, 615.2678032334601, 709.3247295722742)
(-159.8885233712807, -681.91747318605, 713.7396022764215)
(574.1929959964191, 393.1882803563611, 718.1262977631886)
(-684.6581209463221, 96.22472792021149, 722.4846428533499)
(437.7819714356375, -529.2331038823202, 726.8144654869027)
(33.3833663972764, 681.4363785349165, 731.1155947298644)
(-480.8955561007953, -477.43497812626606, 735.3878607810158)
(672.4266509615322, 28.07565524436003, 739.63109497861)
(-511.9020965686645, 429.70997939421375, 743.8451298070252)
(87.61775162170706, -657.8560249426325, 748.0297989033828)
(376.22246702444414, 540.993970169631, 752.1849370641115)
(-638.0010506867466, -144.73861974774195, 756.3103802514718)
(564.5780224339916, -320.98975694624244, 760.4059656000311)
(-198.96881817142716, 613.1840564129981, 764.4715314230914)
(-264.5733812081, -582.5787879270446, 768.5069172190769)
(583.7690393676409, 249.87791949340323, 772.5119636778643)
(-594.9776444372856, 207.53384840771886, 776.4865126870789)
(297.07819719730537, -550.157181223446, 780.4304073383298)
(150.42492016844827, 601.8119557253912, 784.3434919334105)
(-512.7820393311358, -340.22781300431257, 788.2256119904401)
(603.1736404273485, -93.78804109228894, 792.0766142499668)
(-379.03347654881424, 472.1044683066783, 795.8963466810161)
(-38.14697951357711, -599.207188653788, 799.6846584870905)
(428.6073288508618, 413.2525550328673, 803.4414001121278)
(441.7677096711634, -359.96406847943206, -821.7464086295902)
(-82.72108595320117, 558.5870913174151, -825.3106586929996)
(-312.68471649979404, -463.94898986692846, -828.8423269047619)
(538.6787140790199, 130.51148171511676, -832.3412738406635)
(-481.1907880848496, 264.3510547451835, -835.8073613682702)
(175.36792633090835, -514.7053069924793, -839.2404526523818)
(215.4707761493879, 493.48706205905455, -842.6404121604323)
(-487.037574406701, -216.9478699493438, -846.0071056678423)
(500.88334707850015, -166.54355916692802, -849.3404002633165)
(-254.95224955245806, 456.0746655739253, -852.6401643540921)
(-118.05587360243088, -503.4751946910967, -855.906267671133)
(422.23928645551996, 289.1277972446854, -859.1385812742724)
(-501.4060919560307, 70.47601071793355, -862.336977557304)
(319.26881376786713, -385.9726310057664, -865.501330253019)
(24.24938925665179, 494.86488988964817, -868.6315144381913)
(-347.7291893745866, -345.21839398638366, -871.727406538509)
(484.08277485422, 20.205814412472122, -874.7888843334529)
(-366.8690971810747, 307.9714913268847, -877.8158269611216)
(62.50266776813594, -469.32982134917756, -880.8081149230036)
(267.1648434022004, 384.1630611131324, -883.7656300886935)
(-450.9111689257452, -102.2890753732899, -886.6882557005565)
(397.0915649285368, -225.7721179160914, -889.575876378338)
(-139.25092882200917, 429.16286971460835, -892.428378123718)
(-184.2486508640783, -405.6940519779091, -895.2456483248118)
(404.44745629654216, 173.11478350726745, -898.0275757606157)
(-410.0566294897995, 143.03730411123223, -900.7740506053981)
(203.65003777965418, -377.149282321713, -903.4849644330349)
(102.56374499898357, 410.3100676604114, -906.1602102212897)
(-347.6696903689435, -230.67059576010854, -908.7996823560402)
(406.627326080232, -63.231993666297214, -911.4032766354453)
(-254.0360009324675, 316.4220630137528, -913.9708902740612)
(-25.420285011143505, -399.22064043426224, -916.502421906898)
(283.82681392497375, 273.6520336184695, -918.9977715934215)
(-388.33820703482166, -10.52271163929736, -921.4568408214984)
(289.47077144852904, -250.30637603488998, -923.8795325112867)
(-44.28127640277139, 374.260506932305, -926.2657510190666)
(-216.28024341636817, -301.49011793794034, -928.6154021410174)
(357.2963150496554, 75.57559222829377, -930.9283931169358)
(-309.7528101750922, 182.16012247268503, -933.2046326338987)
(104.16423883886213, -337.7784429650456, -935.4440308298674)
(148.34524640634868, 314.3449223771215, -937.6464992972358)
(-316.0592665901473, -129.8462036326942, -939.8119510863197)
(315.3938876026142, -115.21790470036662, -941.9403007087906)
(-152.4623915420758, 292.5060920339556, -944.0314641410497)
(-83.13923655908908, -313.0660651628131, -946.0853588275453)
(267.49641438007006, 171.896621620439, -948.101903684032)
(-307.56388619805836, 52.44533393150162, -950.0810191007718)
(188.07610399690077, -241.41312493068796, -952.0226269456766)
(23.4436959323693, 299.1226144214183, -953.9266505673936)
(-214.6397226704896, -200.97139675748446, -955.7930147983302)
(288.0067631356922, 3.589927786969973, -957.6216459576223)
(-210.59584820104433, 187.55558528446502, -959.4124718540428)
(28.41427181957268, -274.5062132528548, -961.1654217888519)
(160.531354023975, 217.00453572582654, -962.8804265585876)
(-258.93208015401234, -50.82484004051874, -964.5574184577981)
(220.29271825061082, -133.92448507838992, -966.1963312817148)
(-70.65571830259255, 241.61237978668356, -967.7971003288654)
(-108.07501788868531, -220.59382451256894, -969.3596624036294)
(222.8875463794484, 87.78089770970324, -970.8839558187311)
(-218.07700474953842, 83.30160805942413, -972.3699203976765)
(102.11509708253656, -203.10585554140542, -973.8174974771289)
(59.897869228501, 212.9442781052922, -975.2266299092233)
(-182.61880729270908, -113.61407902381616, -976.5972620638246)
(205.42731254930044, -38.12906446558317, -977.9293398307218)
(-122.27445983055065, 161.7765237330692, -979.2228106217659)
(-18.229183545230043, -195.7838781213021, -980.4776233729444)
(140.92321560133124, 128.13301930903668, -981.6937285463989)
(-184.29401785788266, 0.39843781573649284, -982.8710781323791)
(131.26552227155844, -120.39277091536253, -984.0096256511397)
(-15.198800575384531, 171.25598379022273, -985.1093261547738)
(-100.50451721907305, -131.78506906572778, -986.1701362289889)
(156.98198789097265, 28.435593587110613, -987.1920139948191)
(-129.8399978407234, 81.55920672806629, -988.1749191102806)
(39.223550286873774, -141.7938197647483, -989.1188127719618)
(63.835270876337766, 125.61136633948752, -990.0236577165576)
(-126.01838420181937, -47.51344755074968, -990.8894182223387)
(119.31004575824004, -47.58538746242611, -991.7160601105628)
(-53.29535380784304, 109.98321243464353, -992.5035507468237)
(-33.033399805440446, -111.17346358835242, -993.2518590423393)
(94.01200104550156, 56.59825695237351, -993.9609554551797)
(-101.46203629698203, 20.371623100132915, -994.6308119914323)
(57.489203301663856, -78.42023196900767, -995.2614022063083)
(9.758568547739104, 90.45533617335312, -995.8527012051857)
(-63.51092592460316, -56.07196013784917, -996.4046856445924)
(78.44803962712233, -1.3171108884829585, -996.917333733128)
(-52.48521987909161, 49.57057991306822, -997.3906252323237)
(4.866880267361262, -65.74570664088844, -997.8245414574415)
(36.86533713681458, 46.90036921903809, -998.2190652782118)
(-52.66044292620444, -8.745430367705849, -998.5741811195098)
(39.51885158975344, -25.637434885084204, -998.88987496197)
